Word Pair,Count
"('non', 'pieno')",1
"('inganno', 'non')",1
"('conoscere', 'pieno')",1
"('conoscere', 'inganno')",1
"('inganno', 'pieno')",1
"('occupare', 'tradimento')",1
"('grande', 'tradimento')",1
"('sollicitudini', 'tradimento')",1
"('alto', 'tradimento')",1
"('affare', 'tradimento')",1
"('grande', 'occupare')",1
"('occupare', 'sollicitudini')",1
"('alto', 'occupare')",1
"('affare', 'occupare')",1
"('grande', 'sollicitudini')",1
"('alto', 'sollicitudini')",1
"('affare', 'sollicitudini')",1
"('essere', 'intra')",1
"('abbiate', 'essere')",1
"('porre', 'potere')",2
"('potere', 'sedere')",1
"('intra', 'potere')",1
"('abbiate', 'potere')",2
"('luogo', 'potere')",1
"('intra', 'porre')",1
"('abbiate', 'porre')",1
"('luogo', 'porre')",1
"('intra', 'sedere')",1
"('abbiate', 'sedere')",1
"('luogo', 'sedere')",1
"('cosa', 'intra')",1
"('abbiate', 'intra')",1
"('fare', 'intra')",1
"('intra', 'luogo')",1
"('abbiate', 'cosa')",1
"('abbiate', 'fare')",1
"('abbiate', 'luogo')",1
"('fare', 'luogo')",4
"('amore', 'lusinghevole')",1
"('magnanimo', 'non')",1
"('essere', 'magnanimo')",1
"('atto', 're')",1
"('atto', 'magnanimo')",1
"('magnanimo', 're')",1
"('giovinetto', 'pusillanimo')",1
"('diliberato', 'essere')",1
"('avere', 'torre')",1
"('avere', 'figliuole')",1
"('due', 'torre')",1
"('figliuole', 'torre')",1
"('povero', 'torre')",1
"('cavaliere', 'torre')",1
"('casa', 'torre')",1
"('due', 'figliuole')",2
"('due', 'povero')",1
"('cavaliere', 'due')",1
"('casa', 'due')",2
"('figliuole', 'povero')",1
"('cavaliere', 'figliuole')",1
"('casa', 'figliuole')",1
"('figliuole', 'suo')",1
"('cavaliere', 'povero')",1
"('casa', 'cavaliere')",1
"('onorare', 'potere')",3
"('ignudo', 'potere')",1
"('ignudo', 'suo')",2
"('avere', 'onorare')",5
"('avere', 'ignudo')",2
"('avere', 'dimostrare')",4
"('ignudo', 'onorare')",2
"('dimostrare', 'onorare')",2
"('dimostrare', 'ignudo')",1
"('essere', 'testificare')",1
"('fede', 'testificare')",1
"('avere', 'testificare')",1
"('avere', 'fede')",2
"('credere', 're')",1
"('credere', 'non')",10
"('credere', 'lupo')",1
"('credere', 'rapace')",1
"('essere', 'lupo')",1
"('essere', 'rapace')",1
"('lupo', 're')",1
"('rapace', 're')",1
"('lupo', 'non')",1
"('non', 'rapace')",1
"('lupo', 'rapace')",1
"('cadere', 'memoria')",1
"('memoria', 'violenza')",1
"('fare', 'memoria')",1
"('donna', 'memoria')",1
"('Manfredi', 'memoria')",1
"('avere', 'memoria')",2
"('entrata', 'memoria')",1
"('cadere', 'violenza')",1
"('cadere', 'fare')",1
"('cadere', 'donna')",2
"('Manfredi', 'cadere')",1
"('avere', 'cadere')",1
"('cadere', 'entrata')",1
"('fare', 'violenza')",1
"('donna', 'violenza')",1
"('Manfredi', 'violenza')",1
"('avere', 'violenza')",1
"('entrata', 'violenza')",1
"('Manfredi', 'fare')",1
"('entrata', 'fare')",1
"('Manfredi', 'donna')",1
"('donna', 'entrata')",1
"('Manfredi', 'entrata')",1
"('avere', 'entrata')",1
"('aprire', 'regno')",1
"('commettere', 'tradimento')",1
"('degno', 'tradimento')",1
"('eterno', 'tradimento')",1
"('commettere', 'degno')",1
"('commettere', 'eterno')",1
"('degno', 'eterno')",1
"('saria', 'supplicio')",1
"('onorare', 'supplicio')",1
"('supplicio', 'togliere')",1
"('suo', 'supplicio')",1
"('onore', 'supplicio')",1
"('onorare', 'saria')",1
"('saria', 'togliere')",1
"('saria', 'suo')",1
"('onore', 'saria')",1
"('onorare', 'togliere')",1
"('onorare', 'onore')",1
"('suo', 'togliere')",4
"('onore', 'togliere')",1
"('consolazione', 'suo')",3
"('consolazione', 'speranza')",1
"('dire', 'faceste')",1
"('estimare', 'sufficiente')",1
"('estimare', 'scusa')",1
"('dire', 'estimare')",1
"('estimare', 'feci')",1
"('scusa', 'sufficiente')",1
"('essere', 'sufficiente')",1
"('dire', 'sufficiente')",1
"('feci', 'sufficiente')",1
"('essere', 'scusa')",1
"('dire', 'scusa')",1
"('feci', 'scusa')",1
"('essere', 'feci')",2
"('dire', 'feci')",1
"('essere', 'ghibellino')",2
"('essere', 'giustizia')",1
"('giustizia', 're')",1
"('braccio', 'ricorrere')",1
"('braccio', 'forma')",1
"('braccio', 'fare')",1
"('braccio', 'guisa')",1
"('forma', 'ricorrere')",1
"('fare', 'ricorrere')",1
"('guisa', 'ricorrere')",1
"('fare', 'forma')",1
"('forma', 'guisa')",1
"('fare', 'guisa')",1
"('grande', 'ricordare')",1
"('gloria', 'ricordare')",1
"('essere', 'ricordare')",6
"('ricordare', 'vincere')",1
"('Manfredi', 'ricordare')",1
"('gloria', 're')",1
"('re', 'vincere')",1
"('gloria', 'grande')",1
"('grande', 'vincere')",2
"('Manfredi', 'grande')",1
"('essere', 'gloria')",1
"('avere', 'gloria')",1
"('gloria', 'vincere')",1
"('Manfredi', 'gloria')",1
"('essere', 'vincere')",7
"('Manfredi', 'essere')",1
"('avere', 'vincere')",3
"('Manfredi', 'vincere')",1
"('essere', 'maggiore')",2
"('maggiore', 'medesimo')",1
"('maggiore', 'vincere')",1
"('essere', 'medesimo')",2
"('medesimo', 'vincere')",4
"('correggere', 'vincere')",1
"('appetito', 'correggere')",1
"('correggere', 'raffrenare')",1
"('correggere', 'vogliate')",1
"('raffrenare', 'vincere')",1
"('vincere', 'vogliate')",1
"('appetito', 'raffrenare')",2
"('appetito', 'vogliate')",1
"('raffrenare', 'vogliate')",1
"('fare', 'macchia')",1
"('fare', 'guastare')",1
"('acquistare', 'macchia')",1
"('avere', 'macchia')",1
"('guastare', 'macchia')",1
"('acquistare', 'guastare')",1
"('avere', 'guastare')",1
"('parola', 'pungere')",2
"('animo', 'parola')",2
"('parola', 're')",4
"('animo', 'pungere')",1
"('pungere', 're')",1
"('animo', 're')",2
"('affliggere', 'vero')",1
"('affliggere', 'conoscea')",1
"('affliggere', 'caldo')",1
"('affliggere', 'sospiro')",1
"('conoscea', 'vero')",1
"('caldo', 'vero')",1
"('sospiro', 'vero')",1
"('caldo', 'conoscea')",1
"('conoscea', 'sospiro')",1
"('caldo', 'sospiro')",2
"('Conte', 'dire')",1
"('certo', 'dire')",3
"('dire', 'nimico')",1
"('dire', 'forte')",1
"('dire', 'estimo')",1
"('Conte', 'certo')",1
"('Conte', 'nimico')",1
"('Conte', 'forte')",1
"('Conte', 'estimo')",1
"('certo', 'nimico')",1
"('certo', 'forte')",1
"('certo', 'estimo')",1
"('forte', 'nimico')",1
"('estimo', 'nimico')",1
"('estimo', 'forte')",1
"('ammaestrare', 'guerriero')",1
"('ammaestrare', 'debole')",1
"('agevole', 'ammaestrare')",1
"('ammaestrare', 'vincere')",1
"('ammaestrare', 'rispetto')",1
"('ammaestrare', 'suo')",1
"('debole', 'guerriero')",1
"('agevole', 'guerriero')",1
"('guerriero', 'vincere')",1
"('guerriero', 'rispetto')",1
"('guerriero', 'suo')",1
"('agevole', 'debole')",1
"('debole', 'vincere')",1
"('debole', 'rispetto')",1
"('debole', 'suo')",1
"('agevole', 'vincere')",1
"('agevole', 'rispetto')",1
"('agevole', 'suo')",1
"('rispetto', 'vincere')",1
"('suo', 'vincere')",2
"('rispetto', 'suo')",1
"('appetito', 'medesimo')",1
"('affanno', 'medesimo')",1
"('grande', 'medesimo')",1
"('forza', 'medesimo')",1
"('affanno', 'appetito')",1
"('appetito', 'essere')",1
"('appetito', 'grande')",1
"('appetito', 'forza')",1
"('appetito', 'bisogno')",1
"('affanno', 'essere')",1
"('affanno', 'grande')",1
"('affanno', 'forza')",1
"('affanno', 'bisogno')",1
"('forza', 'grande')",1
"('bisogno', 'grande')",1
"('bisogno', 'forza')",1
"('avere', 'inestimabile')",1
"('inestimabile', 'vostro')",1
"('inestimabile', 'parola')",1
"('inestimabile', 'spronare')",1
"('convenire', 'inestimabile')",1
"('avere', 'spronare')",1
"('avere', 'convenire')",6
"('parola', 'vostro')",2
"('spronare', 'vostro')",1
"('convenire', 'vostro')",1
"('parola', 'spronare')",1
"('convenire', 'parola')",1
"('convenire', 'spronare')",1
"('giorno', 'trapassare')",1
"('faccia', 'giorno')",1
"('giorno', 'opera')",1
"('giorno', 'vedere')",2
"('giorno', 'sapere')",2
"('faccia', 'trapassare')",1
"('opera', 'trapassare')",1
"('trapassare', 'vedere')",1
"('sapere', 'trapassare')",1
"('faccia', 'opera')",1
"('faccia', 'vedere')",1
"('faccia', 'sapere')",1
"('opera', 'vedere')",1
"('opera', 'sapere')",1
"('altrui', 'vincere')",1
"('altrui', 'medesimo')",1
"('altrui', 'soprastare')",1
"('sapere', 'vincere')",1
"('soprastare', 'vincere')",1
"('sapere', 'soprastare')",1
"('medesimo', 'soprastare')",1
"('giorno', 'parola')",1
"('giorno', 'passare')",2
"('giorno', 'tornare')",1
"('giorno', 're')",2
"('parola', 'passare')",1
"('parola', 'tornare')",1
"('passare', 'tornare')",1
"('re', 'tornare')",1
"('Napoli', 'torre')",1
"('Napoli', 'materia')",1
"('Napoli', 'operare')",1
"('Napoli', 'cosa')",1
"('materia', 'torre')",1
"('operare', 'torre')",1
"('cosa', 'torre')",1
"('materia', 'operare')",2
"('cavaliere', 'premiare')",2
"('onore', 'premiare')",1
"('premiare', 'ricevere')",1
"('essere', 'premiare')",1
"('cavaliere', 'onore')",1
"('cavaliere', 'ricevere')",1
"('onore', 'ricevere')",3
"('altrui', 'fare')",1
"('fare', 'possessor')",1
"('disiderava', 'fare')",1
"('altrui', 'possessor')",1
"('altrui', 'disiderava')",1
"('disiderava', 'possessor')",1
"('disporre', 'nondimen')",1
"('nondimen', 'volere')",1
"('maritare', 'nondimen')",1
"('due', 'nondimen')",1
"('giovane', 'nondimen')",1
"('non', 'nondimen')",1
"('figliuole', 'nondimen')",1
"('disporre', 'volere')",3
"('disporre', 'maritare')",1
"('disporre', 'due')",1
"('disporre', 'giovane')",1
"('disporre', 'non')",6
"('disporre', 'figliuole')",1
"('maritare', 'volere')",1
"('due', 'volere')",1
"('giovane', 'volere')",2
"('figliuole', 'volere')",1
"('due', 'maritare')",1
"('giovane', 'maritare')",1
"('figliuole', 'maritare')",1
"('due', 'giovane')",3
"('due', 'non')",1
"('giovane', 'non')",5
"('figliuole', 'giovane')",1
"('figliuole', 'non')",1
"('Neri', 'suo')",1
"('Neri', 'piacere')",1
"('Ginevra', 'dotare')",1
"('bello', 'dotare')",1
"('dare', 'dotare')",1
"('dotare', 'messer')",1
"('Maffeo', 'dotare')",1
"('Palizzi', 'dotare')",1
"('Isotta', 'dotare')",1
"('biondo', 'dotare')",1
"('Ginevra', 'dare')",1
"('Ginevra', 'messer')",1
"('Ginevra', 'Maffeo')",1
"('Ginevra', 'Palizzi')",1
"('Maffeo', 'bello')",1
"('Palizzi', 'bello')",1
"('Maffeo', 'dare')",1
"('Palizzi', 'dare')",1
"('Isotta', 'dare')",1
"('biondo', 'dare')",1
"('Maffeo', 'messer')",1
"('Palizzi', 'messer')",1
"('Isotta', 'messer')",1
"('biondo', 'messer')",1
"('Maffeo', 'Palizzi')",1
"('Isotta', 'Maffeo')",1
"('Maffeo', 'biondo')",1
"('Isotta', 'Palizzi')",1
"('Palizzi', 'biondo')",1
"('Guiglielmo', 'Magna')",1
"('Guiglielmo', 'nobile')",1
"('Guiglielmo', 'cavaliere')",1
"('Guiglielmo', 'gran')",1
"('Guiglielmo', 'baron')",1
"('Magna', 'nobile')",1
"('Magna', 'cavaliere')",1
"('Magna', 'gran')",1
"('Magna', 'baron')",1
"('baron', 'nobile')",1
"('baron', 'cavaliere')",1
"('baron', 'gran')",1
"('assegnare', 'dolore')",1
"('assegnare', 'inestimabile')",1
"('Puglia', 'assegnare')",1
"('andare', 'assegnare')",1
"('assegnare', 'fatica')",1
"('assegnare', 'continuo')",1
"('dolore', 'inestimabile')",1
"('Puglia', 'dolore')",1
"('andare', 'dolore')",1
"('dolore', 'fatica')",1
"('continuo', 'dolore')",1
"('Puglia', 'inestimabile')",1
"('andare', 'inestimabile')",1
"('fatica', 'inestimabile')",1
"('continuo', 'inestimabile')",1
"('Puglia', 'andare')",1
"('Puglia', 'fatica')",1
"('Puglia', 'continuo')",1
"('andare', 'fatica')",1
"('andare', 'continuo')",1
"('continuo', 'fatica')",2
"('macerare', 'suo')",1
"('fiero', 'macerare')",1
"('appetito', 'macerare')",1
"('macerare', 'spezzare')",1
"('macerare', 'rotta')",1
"('amoroso', 'macerare')",1
"('catena', 'macerare')",1
"('fiero', 'suo')",1
"('appetito', 'suo')",1
"('spezzare', 'suo')",1
"('rotta', 'suo')",1
"('amoroso', 'suo')",1
"('catena', 'suo')",1
"('appetito', 'fiero')",1
"('fiero', 'spezzare')",1
"('fiero', 'rotta')",1
"('amoroso', 'fiero')",1
"('catena', 'fiero')",1
"('appetito', 'spezzare')",1
"('appetito', 'rotta')",1
"('amoroso', 'appetito')",1
"('appetito', 'catena')",1
"('rotta', 'spezzare')",1
"('amoroso', 'spezzare')",1
"('catena', 'spezzare')",1
"('amoroso', 'rotta')",1
"('catena', 'rotta')",1
"('amoroso', 'catena')",1
"('dovea', 'vivere')",1
"('libero', 'vivere')",1
"('rimanere', 'vivere')",1
"('passione', 'vivere')",1
"('dovea', 'libero')",1
"('dovea', 'rimanere')",1
"('dovea', 'passione')",1
"('libero', 'rimanere')",1
"('libero', 'passione')",1
"('passione', 'rimanere')",1
"('dire', 'piccolo')",1
"('piccolo', 're')",1
"('duo', 'maritato')",1
"('giovinette', 'maritato')",1
"('consentire', 'maritato')",1
"('grande', 'maritato')",2
"('duo', 'giovinette')",1
"('consentire', 'duo')",1
"('duo', 'grande')",2
"('consentire', 'giovinette')",1
"('giovinette', 'grande')",2
"('consentire', 'grande')",2
"('grande', 'grande')",2
"('dire', 'innamorare')",2
"('dire', 'maritare')",4
"('maritare', 're')",1
"('avere', 'innamorare')",1
"('innamorare', 'maritare')",1
"('avere', 'maritare')",6
"('fare', 'maritare')",1
"('amare', 'prendere')",1
"('amare', 'pigliare')",1
"('amare', 'amore')",3
"('amare', 'fronda')",1
"('amare', 'fiore')",1
"('amare', 'frutto')",1
"('avere', 'pigliare')",2
"('avere', 'fronda')",1
"('avere', 'fiore')",1
"('avere', 'frutto')",1
"('pigliare', 'prendere')",2
"('amore', 'prendere')",2
"('fronda', 'prendere')",1
"('fiore', 'prendere')",1
"('frutto', 'prendere')",2
"('pigliare', 'suo')",3
"('amore', 'pigliare')",1
"('fronda', 'pigliare')",1
"('fiore', 'pigliare')",1
"('frutto', 'pigliare')",1
"('fronda', 'suo')",1
"('fiore', 'suo')",1
"('frutto', 'suo')",1
"('amore', 'fronda')",1
"('amore', 'fiore')",1
"('amore', 'frutto')",1
"('fiore', 'fronda')",1
"('fronda', 'frutto')",1
"('magnifico', 'operare')",1
"('magnifico', 'nobile')",1
"('cavaliere', 'magnifico')",1
"('magnifico', 'premiare')",1
"('amare', 'magnifico')",1
"('operare', 're')",1
"('premiare', 're')",1
"('amare', 're')",2
"('nobile', 'operare')",1
"('cavaliere', 'operare')",1
"('operare', 'premiare')",1
"('amare', 'operare')",1
"('nobile', 'premiare')",1
"('amare', 'cavaliere')",1
"('amare', 'premiare')",1
"('giovinette', 'laudevolmente')",1
"('giovinette', 'onorare')",1
"('giovinette', 'vincere')",1
"('laudevolmente', 'onorare')",1
"('laudevolmente', 'medesimo')",1
"('laudevolmente', 'vincere')",1
"('medesimo', 'onorare')",1
"('onorare', 'vincere')",1
"('Piero', 're')",1
"('re', 'sentire')",2
"('fervente', 're')",1
"('amore', 're')",2
"('portatogli', 're')",1
"('Lisa', 're')",3
"('infermo', 're')",1
"('confortare', 're')",1
"('Piero', 'sentire')",1
"('Piero', 'fervente')",1
"('Piero', 'amore')",1
"('Piero', 'portatogli')",1
"('Lisa', 'Piero')",1
"('Piero', 'infermo')",1
"('Piero', 'confortare')",1
"('amore', 'sentire')",2
"('portatogli', 'sentire')",1
"('Lisa', 'sentire')",1
"('infermo', 'sentire')",1
"('confortare', 'sentire')",1
"('amore', 'fervente')",1
"('fervente', 'portatogli')",1
"('Lisa', 'fervente')",1
"('fervente', 'infermo')",1
"('confortare', 'fervente')",1
"('amore', 'portatogli')",1
"('Lisa', 'amore')",1
"('amore', 'infermo')",1
"('amore', 'confortare')",1
"('Lisa', 'portatogli')",1
"('infermo', 'portatogli')",1
"('confortare', 'portatogli')",1
"('Lisa', 'infermo')",1
"('Lisa', 'confortare')",1
"('confortare', 'infermo')",1
"('gentil', 'marita')",1
"('fronte', 'gentil')",1
"('basciata', 'gentil')",1
"('dire', 'gentil')",1
"('gentil', 'suo')",1
"('giovane', 'marita')",1
"('fronte', 'giovane')",1
"('basciata', 'giovane')",1
"('fronte', 'marita')",1
"('basciata', 'marita')",1
"('dire', 'marita')",1
"('marita', 'suo')",1
"('basciata', 'fronte')",1
"('dire', 'fronte')",1
"('fronte', 'suo')",1
"('basciata', 'dire')",1
"('basciata', 'suo')",1
"('Fiammetta', 'venire')",1
"('novella', 'venire')",1
"('commendare', 'venire')",1
"('Fiammetta', 'essere')",2
"('essere', 'novella')",4
"('Fiammetta', 'suo')",2
"('Fiammetta', 'novella')",1
"('Fiammetta', 'commendare')",1
"('novella', 'suo')",1
"('commendare', 'suo')",1
"('commendare', 'novella')",1
"('essere', 'virile')",1
"('Carlo', 'essere')",1
"('magnificenzia', 'virile')",1
"('re', 'virile')",1
"('Carlo', 'virile')",1
"('Carlo', 'magnificenzia')",1
"('Pampinea', 'essere')",2
"('commendare', 'ghibellino')",2
"('ghibellino', 'volere')",1
"('Pampinea', 'ghibellino')",1
"('avere', 'ghibellino')",2
"('ghibellino', 're')",2
"('commendare', 'volere')",1
"('Pampinea', 'commendare')",1
"('Pampinea', 'volere')",1
"('Pampinea', 'avere')",1
"('Pampinea', 're')",2
"('Niun', 'discreto')",1
"('Niun', 'raguardevoli')",1
"('Niun', 'donna')",1
"('Niun', 'essere')",1
"('Niun', 'non')",1
"('Niun', 'dire')",1
"('discreto', 'raguardevoli')",1
"('discreto', 'donna')",1
"('discreto', 'essere')",1
"('discreto', 'non')",2
"('dire', 'discreto')",1
"('donna', 'raguardevoli')",1
"('essere', 'raguardevoli')",1
"('non', 'raguardevoli')",1
"('dire', 'raguardevoli')",1
"('buon', 'dire')",2
"('Carlo', 'dire')",1
"('buon', 're')",1
"('Carlo', 'buon')",1
"('buon', 'non')",2
"('buon', 'volere')",1
"('buon', 'mal')",1
"('mal', 're')",1
"('Carlo', 'non')",1
"('Carlo', 'volere')",1
"('Carlo', 'mal')",1
"('mal', 'non')",1
"('mal', 'volere')",1
"('andare', 'memoria')",1
"('andare', 'cosa')",3
"('andare', 'commendevole')",1
"('cosa', 'memoria')",2
"('memoria', 'non')",2
"('commendevole', 'memoria')",1
"('commendevole', 'cosa')",1
"('commendevole', 'non')",1
"('avversario', 'fare')",1
"('fare', 'fiorentino')",1
"('avversario', 'suo')",1
"('nostro', 'suo')",2
"('fiorentino', 'suo')",1
"('avversario', 'nostro')",1
"('avversario', 'giovane')",1
"('avversario', 'fiorentino')",1
"('giovane', 'nostro')",1
"('fiorentino', 'nostro')",2
"('fiorentino', 'giovane')",1
"('franceschi', 'tempo')",1
"('Cicilia', 'tempo')",1
"('cacciare', 'tempo')",2
"('Palermo', 'tempo')",1
"('Cicilia', 'franceschi')",1
"('cacciare', 'franceschi')",1
"('essere', 'franceschi')",1
"('Palermo', 'franceschi')",1
"('Cicilia', 'cacciare')",1
"('Cicilia', 'essere')",1
"('Cicilia', 'Palermo')",1
"('Palermo', 'cacciare')",1
"('Palermo', 'essere')",1
"('nostro', 'speziale')",1
"('chiamare', 'nostro')",1
"('Bernardo', 'nostro')",1
"('Puccini', 'nostro')",1
"('nostro', 'ricchissimo')",1
"('nostro', 'uomo')",3
"('fiorentino', 'speziale')",1
"('chiamare', 'fiorentino')",1
"('Bernardo', 'fiorentino')",1
"('Puccini', 'fiorentino')",1
"('fiorentino', 'ricchissimo')",1
"('fiorentino', 'uomo')",1
"('chiamare', 'speziale')",1
"('Bernardo', 'speziale')",1
"('Puccini', 'speziale')",1
"('ricchissimo', 'speziale')",1
"('speziale', 'uomo')",1
"('Bernardo', 'chiamare')",1
"('Puccini', 'chiamare')",1
"('chiamare', 'ricchissimo')",1
"('chiamare', 'uomo')",4
"('Bernardo', 'Puccini')",1
"('Bernardo', 'ricchissimo')",1
"('Bernardo', 'uomo')",1
"('Puccini', 'ricchissimo')",1
"('Puccini', 'uomo')",1
"('ricchissimo', 'uomo')",1
"('donna', 'figliuola')",2
"('avere', 'figliuola')",8
"('bello', 'figliuola')",1
"('figliuola', 'marito')",1
"('bello', 'marito')",1
"('Pietro', 'essere')",3
"('Raona', 'essere')",1
"('essere', 'signor')",1
"('essere', 'isola')",1
"('Pietro', 're')",4
"('Raona', 're')",1
"('re', 'signor')",1
"('isola', 're')",1
"('divenire', 're')",1
"('Pietro', 'Raona')",1
"('Pietro', 'signor')",1
"('Pietro', 'isola')",1
"('Pietro', 'divenire')",1
"('Pietro', 'fare')",2
"('Raona', 'signor')",1
"('Raona', 'isola')",1
"('Raona', 'divenire')",1
"('Raona', 'fare')",1
"('isola', 'signor')",1
"('divenire', 'signor')",1
"('fare', 'signor')",2
"('divenire', 'isola')",1
"('fare', 'isola')",1
"('Palermo', 'festa')",2
"('Palermo', 'co')",1
"('Palermo', 'suo')",1
"('Palermo', 'barone')",1
"('Palermo', 'armeggiare')",1
"('co', 'festa')",2
"('barone', 'festa')",2
"('festa', 'festa')",1
"('armeggiare', 'festa')",3
"('barone', 'co')",1
"('armeggiare', 'co')",1
"('barone', 'suo')",4
"('armeggiare', 'suo')",2
"('armeggiare', 'barone')",1
"('avvenire', 'catalana')",1
"('catalana', 'figliuola')",1
"('Bernardo', 'catalana')",1
"('catalana', 'nome')",1
"('catalana', 'essere')",1
"('Lisa', 'catalana')",1
"('avvenire', 'figliuola')",1
"('Bernardo', 'avvenire')",1
"('avvenire', 'nome')",1
"('Lisa', 'avvenire')",1
"('Bernardo', 'figliuola')",3
"('figliuola', 'nome')",1
"('essere', 'figliuola')",7
"('Lisa', 'figliuola')",1
"('Bernardo', 'nome')",1
"('Bernardo', 'essere')",6
"('Bernardo', 'Lisa')",2
"('essere', 'nome')",8
"('Lisa', 'nome')",1
"('Lisa', 'essere')",1
"('essere', 'finestra')",1
"('donna', 'finestra')",1
"('correre', 'finestra')",1
"('correre', 'essere')",1
"('correre', 'donna')",1
"('correre', 'vedere')",1
"('altro', 'piacere')",1
"('piacere', 'riguardare')",2
"('altro', 'volta')",2
"('riguardare', 'volta')",1
"('altro', 'riguardare')",1
"('cessare', 'festa')",1
"('casa', 'cessare')",1
"('cessare', 'padre')",1
"('cessare', 'stare')",1
"('cessare', ""niun'"")",1
"('altro', 'cessare')",1
"('cessare', 'cosa')",1
"('festa', 'padre')",1
"('festa', 'stare')",1
"('festa', ""niun'"")",1
"('altro', 'festa')",1
"('cosa', 'festa')",3
"('casa', 'padre')",6
"('casa', 'stare')",1
"('casa', ""niun'"")",1
"('altro', 'casa')",2
"('padre', 'stare')",1
"(""niun'"", 'padre')",1
"('altro', 'padre')",1
"('cosa', 'padre')",3
"(""niun'"", 'stare')",1
"('altro', 'stare')",1
"('cosa', 'stare')",1
"('magnifico', 'potere')",2
"('alto', 'potere')",2
"('amore', 'potere')",5
"('magnifico', 'pensare')",1
"('alto', 'pensare')",1
"('amore', 'pensare')",1
"('magnifico', 'non')",4
"('alto', 'non')",1
"('alto', 'magnifico')",1
"('amore', 'magnifico')",1
"('alto', 'amore')",1
"('essere', 'offendere')",1
"('cognoscimento', 'offendere')",1
"('offendere', 'suo')",1
"('infimo', 'offendere')",1
"('condizione', 'offendere')",1
"('cognoscimento', 'essere')",1
"('essere', 'infimo')",1
"('condizione', 'essere')",1
"('cognoscimento', 'suo')",1
"('cognoscimento', 'infimo')",1
"('cognoscimento', 'condizione')",1
"('infimo', 'suo')",1
"('condizione', 'suo')",3
"('condizione', 'infimo')",1
"('niuno', 'speranza')",1
"('lasciare', 'niuno')",2
"('niuno', 'pigliare')",1
"('lieto', 'niuno')",1
"('fine', 'niuno')",1
"('niuno', 'non')",6
"('lasciare', 'speranza')",1
"('pigliare', 'speranza')",2
"('fine', 'speranza')",1
"('non', 'speranza')",1
"('lasciare', 'pigliare')",2
"('lasciare', 'lieto')",1
"('fine', 'lasciare')",2
"('lieto', 'pigliare')",1
"('fine', 'pigliare')",1
"('fine', 'lieto')",1
"('lieto', 'non')",4
"('fine', 'non')",2
"('amare', 'tirare')",1
"('amare', 'paura')",1
"('amare', 'maggior')",1
"('amare', 'noia')",1
"('re', 'tirare')",1
"('paura', 're')",1
"('maggior', 're')",1
"('tirare', 'volere')",1
"('paura', 'volere')",1
"('maggior', 'volere')",1
"('noia', 'volere')",1
"('paura', 'tirare')",1
"('maggior', 'tirare')",1
"('noia', 'tirare')",1
"('maggior', 'paura')",1
"('noia', 'paura')",1
"('maggior', 'noia')",1
"('manifestare', 'non')",2
"('ardire', 'manifestare')",1
"('ardire', 'non')",3
"('accorgersi', 're')",1
"('curare', 're')",1
"('accorgersi', 'cosa')",1
"('cosa', 'curare')",1
"('accorgersi', 'non')",2
"('curare', 'non')",7
"('accorgersi', 'essere')",2
"('curare', 'essere')",1
"('accorgersi', 'curare')",1
"('estimare', 'potere')",2
"('intollerabile', 'potere')",1
"('dolore', 'potere')",1
"('estimare', 'portare')",1
"('estimare', 'intollerabile')",1
"('dolore', 'estimare')",1
"('intollerabile', 'portare')",1
"('dolore', 'portare')",1
"('dolore', 'intollerabile')",1
"('avvenire', 'crescere')",1
"('amor', 'avvenire')",1
"('amor', 'crescere')",1
"('altro', 'malinconia')",1
"('agiugnendosi', 'malinconia')",1
"('bello', 'malinconia')",1
"('giovane', 'malinconia')",1
"('malinconia', 'non')",1
"('malinconia', 'potere')",1
"('infermare', 'malinconia')",1
"('agiugnendosi', 'altro')",1
"('altro', 'giovane')",1
"('altro', 'potere')",6
"('altro', 'infermare')",1
"('agiugnendosi', 'bello')",1
"('agiugnendosi', 'giovane')",1
"('agiugnendosi', 'non')",1
"('agiugnendosi', 'potere')",1
"('agiugnendosi', 'infermare')",1
"('bello', 'potere')",1
"('bello', 'infermare')",1
"('giovane', 'potere')",3
"('giovane', 'infermare')",1
"('infermare', 'non')",1
"('infermare', 'potere')",1
"('giorno', 'giorno')",1
"('giorno', 'neve')",2
"('giorno', 'sole')",2
"('consumare', 'giorno')",3
"('neve', 'sole')",1
"('consumare', 'neve')",1
"('consumare', 'sole')",1
"('madre', 'padre')",5
"('doloroso', 'padre')",1
"('accidente', 'padre')",1
"('conforto', 'padre')",1
"('continuo', 'padre')",1
"('doloroso', 'madre')",1
"('accidente', 'madre')",1
"('conforto', 'madre')",1
"('continuo', 'madre')",1
"('accidente', 'doloroso')",1
"('conforto', 'doloroso')",1
"('continuo', 'doloroso')",1
"('accidente', 'conforto')",1
"('accidente', 'continuo')",1
"('conforto', 'continuo')",1
"('medicina', 'medico')",1
"('medico', 'potere')",1
"('atavano', 'medico')",1
"('medicina', 'potere')",1
"('atavano', 'medicina')",1
"('atavano', 'potere')",1
"('atavano', 'essere')",1
"('disperato', 'suo')",1
"('eleggere', 'suo')",1
"('amore', 'disperato')",1
"('amore', 'eleggere')",1
"('amore', 'volere')",4
"('avere', 'disperato')",1
"('disperato', 'eleggere')",1
"('disperato', 'non')",1
"('disperato', 'volere')",1
"('avere', 'eleggere')",4
"('eleggere', 'non')",1
"('eleggere', 'volere')",1
"('avvenire', 'offerendole')",1
