Word Pair,Count
"('potere', 'ragionare')",2
"('apparire', 'ragionare')",1
"('apparire', 'dire')",1
"('diavolo', 'dovere')",1
"('dovere', 'perdizione')",1
"('Paradiso', 'dovere')",1
"('diavolo', 'essere')",1
"('Paradiso', 'essere')",1
"('diavolo', 'mano')",1
"('mano', 'perdizione')",1
"('Paradiso', 'mano')",1
"('diavolo', 'perdizione')",1
"('Paradiso', 'diavolo')",1
"('Paradiso', 'perdizione')",1
"('benignità', 'grande')",1
"('Dio', 'grande')",1
"('benignità', 'potere')",1
"('Dio', 'potere')",1
"('Dio', 'benignità')",2
"('errore', 'non')",2
"('non', 'purità')",2
"('fé', 'non')",1
"('errore', 'nostro')",2
"('nostro', 'purità')",1
"('fé', 'nostro')",1
"('nostro', 'riguardare')",1
"('errore', 'purità')",1
"('errore', 'fé')",1
"('errore', 'riguardare')",1
"('fé', 'purità')",1
"('fé', 'riguardare')",1
"('mezzano', 'nostro')",1
"('nemico', 'nostro')",1
"('amico', 'nostro')",1
"('essaudisce', 'nostro')",1
"('mezzano', 'suo')",2
"('mezzano', 'nemico')",1
"('amico', 'mezzano')",1
"('credere', 'mezzano')",1
"('essaudisce', 'mezzano')",1
"('nemico', 'suo')",1
"('amico', 'suo')",2
"('essaudisce', 'suo')",1
"('amico', 'nemico')",1
"('credere', 'nemico')",1
"('essaudisce', 'nemico')",1
"('amico', 'credere')",1
"('amico', 'essaudisce')",1
"('credere', 'essaudisce')",1
"('mezzano', 'santo')",1
"('grazia', 'santo')",1
"('ricorrere', 'santo')",1
"('grazia', 'mezzano')",1
"('mezzano', 'ricorrere')",1
"('grazia', 'suo')",2
"('ricorrere', 'suo')",1
"('grazia', 'ricorrere')",1
"('presente', 'suo')",1
"('avversità', 'suo')",1
"('grazia', 'presente')",1
"('avversità', 'grazia')",1
"('avversità', 'presente')",1
"('compagnia', 'lieto')",1
"('compagnia', 'sano')",1
"('compagnia', 'salvare')",1
"('compagnia', 'servati')",1
"('compagnia', 'lodare')",1
"('compagnia', 'suo')",1
"('compagnia', 'nome')",1
"('lieto', 'sano')",1
"('lieto', 'salvare')",1
"('lieto', 'servati')",1
"('lieto', 'lodare')",1
"('lieto', 'suo')",1
"('lieto', 'nome')",1
"('essere', 'salvare')",2
"('essere', 'servati')",1
"('essere', 'lodare')",1
"('salvare', 'sano')",1
"('sano', 'servati')",1
"('lodare', 'sano')",1
"('sano', 'suo')",1
"('nome', 'sano')",1
"('salvare', 'servati')",1
"('lodare', 'salvare')",1
"('salvare', 'suo')",2
"('nome', 'salvare')",1
"('lodare', 'servati')",1
"('servati', 'suo')",1
"('nome', 'servati')",1
"('avere', 'cominciare')",6
"('cominciare', 'reverenza')",1
"('cominciare', 'nostri')",1
"('bisogno', 'cominciare')",1
"('avere', 'reverenza')",2
"('avere', 'nostri')",2
"('nostri', 'reverenza')",1
"('bisogno', 'reverenza')",1
"('bisogno', 'nostri')",1
"('raccomandare', 'sicuro')",1
"('essere', 'raccomandare')",1
"('raccomandare', 'udire')",1
"('essere', 'sicuro')",1
"('sicuro', 'udire')",1
"('Abraam', 'giudeo')",2
"('Abraam', 'Giannotto')",1
"('Abraam', 'Civignì')",2
"('Abraam', 'stimolare')",1
"('Abraam', 'andare')",1
"('Abraam', 'corte')",1
"('Abraam', 'Roma')",1
"('Abraam', 'veduta')",1
"('Giannotto', 'giudeo')",2
"('Civignì', 'giudeo')",1
"('giudeo', 'stimolare')",1
"('andare', 'giudeo')",2
"('corte', 'giudeo')",2
"('Roma', 'giudeo')",2
"('giudeo', 'veduta')",1
"('Civignì', 'Giannotto')",2
"('Giannotto', 'stimolare')",1
"('Giannotto', 'andare')",2
"('Giannotto', 'corte')",1
"('Giannotto', 'Roma')",1
"('Giannotto', 'veduta')",1
"('Civignì', 'stimolare')",1
"('Civignì', 'andare')",1
"('Civignì', 'corte')",1
"('Civignì', 'Roma')",1
"('Civignì', 'veduta')",1
"('andare', 'stimolare')",1
"('corte', 'stimolare')",1
"('Roma', 'stimolare')",1
"('stimolare', 'veduta')",1
"('andare', 'corte')",2
"('Roma', 'andare')",2
"('andare', 'veduta')",1
"('Roma', 'corte')",3
"('corte', 'veduta')",2
"('Roma', 'veduta')",2
"('cherici', 'malvagità')",1
"('malvagità', 'tornare')",1
"('Parigi', 'malvagità')",1
"('fassi', 'malvagità')",1
"('cristiano', 'malvagità')",1
"('cherici', 'de')",3
"('de', 'tornare')",1
"('Parigi', 'de')",1
"('de', 'fassi')",1
"('cristiano', 'de')",1
"('cherici', 'tornare')",1
"('Parigi', 'cherici')",2
"('cherici', 'fassi')",1
"('cherici', 'cristiano')",1
"('Parigi', 'tornare')",2
"('fassi', 'tornare')",1
"('cristiano', 'tornare')",1
"('Parigi', 'fassi')",1
"('Parigi', 'cristiano')",1
"('cristiano', 'fassi')",1
"('essere', 'novella')",6
"('novella', 'parte')",1
"('novella', 'risa')",1
"('commendare', 'novella')",2
"('donna', 'novella')",3
"('Panfilo', 'parte')",1
"('Panfilo', 'risa')",1
"('Panfilo', 'commendare')",1
"('Panfilo', 'donna')",1
"('essere', 'risa')",1
"('commendare', 'essere')",1
"('parte', 'risa')",1
"('commendare', 'parte')",1
"('commendare', 'risa')",1
"('donna', 'risa')",1
"('commendare', 'donna')",2
"('ascoltare', 'suo')",1
"('ascoltare', 'fine')",1
"('ascoltare', 'venire')",1
"('ascoltare', 'sedere')",1
"('fine', 'suo')",1
"('sedere', 'suo')",2
"('fine', 'venire')",3
"('fine', 'sedere')",1
"('essere', 'sedere')",2
"('sedere', 'venire')",2
"('Neifile', 'comandare')",1
"('Neifile', 'reina')",1
"('Neifile', 'dire')",1
"('Neifile', 'ordine')",1
"('comandare', 'dire')",1
"('comandare', 'ordine')",1
"('ordine', 'reina')",1
"('dire', 'ordine')",2
"('incominciare', 'sollazzo')",1
"('incominciare', 'seguire')",1
"('seguire', 'sollazzo')",1
"('cortese', 'costume')",1
"('bellezza', 'cortese')",1
"('cortese', 'ornato')",1
"('cortese', 'rispondere')",1
"('bellezza', 'costume')",1
"('costume', 'ornato')",1
"('costume', 'rispondere')",1
"('bellezza', 'ornato')",1
"('bellezza', 'rispondere')",1
"('ornato', 'rispondere')",1
"('cominciare', 'guisa')",3
"('Panfilo', 'mostrare')",1
"('mostrare', 'novellare')",1
"('benignità', 'mostrare')",1
"('Dio', 'mostrare')",1
"('Panfilo', 'avere')",1
"('avere', 'novellare')",1
"('avere', 'benignità')",1
"('Panfilo', 'novellare')",1
"('Panfilo', 'benignità')",1
"('Dio', 'Panfilo')",1
"('Panfilo', 'non')",1
"('novellare', 'suo')",1
"('benignità', 'suo')",1
"('benignità', 'novellare')",1
"('Dio', 'novellare')",1
"('non', 'novellare')",1
"('benignità', 'non')",1
"('guardare', 'nostro')",1
"('errore', 'guardare')",1
"('cosa', 'guardare')",1
"('guardare', 'vedere')",2
"('guardare', 'potere')",3
"('nostro', 'vedere')",2
"('cosa', 'errore')",1
"('errore', 'vedere')",1
"('errore', 'potere')",1
"('cosa', 'vedere')",2
"('mio', 'procedere')",1
"('intendere', 'procedere')",1
"('dimostrare', 'procedere')",1
"('medesima', 'procedere')",1
"('dimostrare', 'mio')",2
"('medesima', 'mio')",1
"('dimostrare', 'intendere')",3
"('intendere', 'medesima')",1
"('dimostrare', 'medesima')",1
"('benignità', 'sostenere')",1
"('benignità', 'difetto')",1
"('benignità', 'deono')",1
"('difetto', 'sostenere')",1
"('deono', 'sostenere')",1
"('deono', 'difetto')",1
"('dare', 'parola')",1
"('dare', 'vero')",2
"('dare', 'testimonianza')",1
"('contrario', 'dare')",1
"('dare', 'operare')",1
"('opera', 'parola')",1
"('opera', 'vero')",1
"('opera', 'testimonianza')",1
"('contrario', 'opera')",1
"('opera', 'operare')",1
"('parola', 'vero')",1
"('parola', 'testimonianza')",1
"('operare', 'parola')",2
"('testimonianza', 'vero')",1
"('contrario', 'vero')",1
"('operare', 'vero')",1
"('contrario', 'testimonianza')",1
"('operare', 'testimonianza')",1
"('contrario', 'operare')",1
"('argomento', 'infallibile')",1
"('argomento', 'verità')",1
"('argomento', 'dimostrare')",1
"('argomento', 'credere')",1
"('infallibile', 'verità')",1
"('dimostrare', 'infallibile')",1
"('credere', 'infallibile')",1
"('dimostrare', 'verità')",1
"('credere', 'verità')",1
"('credere', 'dimostrare')",1
"('animo', 'fermezza')",1
"('fermezza', 'seguitare')",1
"('animo', 'seguitare')",1
"('grazioso', 'udire')",1
"('grazioso', 'ragionare')",1
"('Parigi', 'grazioso')",1
"('essere', 'grazioso')",3
"('gran', 'grazioso')",1
"('Parigi', 'donna')",1
"('Parigi', 'udire')",1
"('Parigi', 'ragionare')",1
"('gran', 'ragionare')",1
"('Parigi', 'essere')",4
"('Parigi', 'gran')",1
"('buono', 'mercatante')",1
"('mercatante', 'uomo')",2
"('chiamare', 'mercatante')",1
"('Giannotto', 'mercatante')",1
"('Civignì', 'mercatante')",1
"('buono', 'chiamare')",2
"('Giannotto', 'buono')",2
"('Civignì', 'buono')",1
"('Giannotto', 'uomo')",1
"('Civignì', 'uomo')",1
"('Giannotto', 'essere')",6
"('Civignì', 'essere')",1
"('Giannotto', 'chiamare')",1
"('Civignì', 'chiamare')",1
"('diritto', 'leale')",2
"('gran', 'leale')",1
"('leale', 'traffico')",1
"('leale', 'opera')",1
"('drapperia', 'leale')",1
"('leale', 'singulare')",1
"('diritto', 'gran')",1
"('diritto', 'traffico')",1
"('diritto', 'opera')",1
"('diritto', 'drapperia')",1
"('diritto', 'singulare')",1
"('gran', 'traffico')",1
"('gran', 'opera')",1
"('drapperia', 'gran')",1
"('gran', 'singulare')",1
"('opera', 'traffico')",1
"('drapperia', 'traffico')",1
"('singulare', 'traffico')",1
"('drapperia', 'opera')",1
"('opera', 'singulare')",1
"('drapperia', 'singulare')",1
"('amistà', 'ricchissimo')",1
"('amistà', 'uomo')",2
"('amistà', 'giudeo')",1
"('amistà', 'chiamare')",1
"('Abraam', 'amistà')",1
"('ricchissimo', 'uomo')",1
"('giudeo', 'ricchissimo')",1
"('chiamare', 'ricchissimo')",1
"('Abraam', 'ricchissimo')",1
"('giudeo', 'uomo')",4
"('Abraam', 'uomo')",1
"('chiamare', 'giudeo')",1
"('Abraam', 'chiamare')",1
"('diritto', 'essere')",1
"('essere', 'leale')",1
"('diritto', 'uomo')",1
"('leale', 'uomo')",1
"('Giannotto', 'lealtà')",1
"('incominciare', 'lealtà')",1
"('forte', 'lealtà')",1
"('increscere', 'lealtà')",1
"('anima', 'lealtà')",1
"('Giannotto', 'incominciare')",1
"('Giannotto', 'forte')",1
"('Giannotto', 'increscere')",1
"('Giannotto', 'anima')",1
"('forte', 'incominciare')",1
"('incominciare', 'increscere')",1
"('anima', 'incominciare')",1
"('forte', 'increscere')",1
"('anima', 'forte')",1
"('anima', 'increscere')",1
"('savio', 'valente')",2
"('buono', 'valente')",2
"('uomo', 'valente')",13
"('difetto', 'valente')",1
"('fede', 'valente')",1
"('andare', 'valente')",1
"('buono', 'savio')",1
"('difetto', 'savio')",1
"('fede', 'savio')",1
"('andare', 'savio')",1
"('buono', 'difetto')",1
"('buono', 'fede')",1
"('andare', 'buono')",2
"('difetto', 'uomo')",1
"('fede', 'uomo')",1
"('difetto', 'fede')",2
"('andare', 'difetto')",1
"('andare', 'fede')",1
"(""'ncominci"", 'perdizione')",1
"('perdizione', 'pregare')",1
"(""'ncominci"", 'pregare')",1
"('errore', 'lasciare')",1
"('fede', 'lasciare')",1
"('giudaico', 'lasciare')",1
"('lasciare', 'ritornassesi')",1
"('lasciare', 'verità')",1
"('cristiano', 'lasciare')",2
"('errore', 'fede')",1
"('errore', 'giudaico')",1
"('errore', 'ritornassesi')",1
"('errore', 'verità')",1
"('cristiano', 'errore')",1
"('fede', 'giudaico')",1
"('fede', 'ritornassesi')",1
"('fede', 'verità')",2
"('cristiano', 'fede')",2
"('giudaico', 'ritornassesi')",1
"('giudaico', 'verità')",1
"('cristiano', 'giudaico')",1
"('ritornassesi', 'verità')",1
"('cristiano', 'ritornassesi')",1
"('cristiano', 'verità')",1
"('potere', 'santo')",1
"('potere', 'prosperare')",1
"('aumentare', 'potere')",1
"('santo', 'vedere')",1
"('buono', 'vedere')",2
"('prosperare', 'vedere')",1
"('aumentare', 'vedere')",1
"('prosperare', 'santo')",1
"('aumentare', 'santo')",1
"('buono', 'prosperare')",1
"('aumentare', 'buono')",1
"('aumentare', 'prosperare')",1
"('contrario', 'suo')",1
"('diminuire', 'suo')",1
"('discernere', 'suo')",1
"('contrario', 'diminuire')",1
"('contrario', 'venire')",1
"('contrario', 'potere')",1
"('contrario', 'discernere')",1
"('diminuire', 'venire')",1
"('diminuire', 'potere')",1
"('diminuire', 'discernere')",1
"('discernere', 'venire')",1
"('giudeo', 'rispondere')",3
"('giudeo', 'niuno')",1
"('credere', 'giudeo')",2
"('giudeo', 'santo')",1
"('buono', 'giudeo')",1
"('niuno', 'rispondere')",2
"('credere', 'rispondere')",2
"('rispondere', 'santo')",1
"('buono', 'rispondere')",5
"('credere', 'niuno')",1
"('credere', 'santo')",1
"('buono', 'credere')",1
"('essere', 'giudaico')",3
"('giudaico', 'nascere')",1
"('giudaico', 'intendere')",1
"('giudaico', 'vivere')",1
"('giudaico', 'morire')",1
"('intendere', 'nascere')",1
"('nascere', 'vivere')",1
"('morire', 'nascere')",1
"('intendere', 'vivere')",1
"('intendere', 'morire')",1
"('cosa', 'rimuovere')",1
"('Giannotto', 'non')",2
"('Giannotto', 'stare')",1
"('non', 'stare')",3
"('passare', 'rimovesse')",1
"('passare', 'simiglianti')",1
"('parola', 'passare')",1
"('dì', 'rimovesse')",1
"('dì', 'simiglianti')",1
"('dì', 'parola')",1
"('non', 'rimovesse')",1
"('non', 'simiglianti')",2
"('non', 'parola')",5
"('rimovesse', 'simiglianti')",1
"('parola', 'rimovesse')",2
"('parola', 'simiglianti')",1
"('grossamente', 'mostrare')",1
"('mercatanti', 'mostrare')",1
"('mostrare', 'sapere')",1
"('grossamente', 'mercatanti')",1
"('grossamente', 'sapere')",1
"('fare', 'grossamente')",1
"('mercatanti', 'sapere')",1
"('migliore', 'ragione')",1
"('giudaico', 'ragione')",1
"('giudeo', 'ragione')",1
"('essere', 'giudeo')",10
"('giudaico', 'migliore')",1
"('giudeo', 'migliore')",1
"('giudaico', 'giudeo')",1
"('giudaico', 'legge')",2
"('giudaico', 'gran')",1
"('giudaico', 'maestro')",1
"('amicizia', 'giudaico')",1
"('giudaico', 'grande')",1
"('gran', 'legge')",1
"('legge', 'maestro')",1
"('amicizia', 'legge')",1
"('grande', 'legge')",1
"('amicizia', 'gran')",1
"('gran', 'grande')",2
"('amicizia', 'maestro')",1
"('grande', 'maestro')",1
"('amicizia', 'grande')",1
"('Giannotto', 'avea')",1
"('Giannotto', 'movesse')",1
"('Giannotto', 'parola')",1
"('Giannotto', 'Spirito')",1
"('Giannotto', 'Santo')",1
"('avea', 'movesse')",1
"('avea', 'parola')",1
"('Spirito', 'avea')",1
"('Santo', 'avea')",1
"('movesse', 'parola')",1
"('Spirito', 'movesse')",1
"('Santo', 'movesse')",1
"('Spirito', 'parola')",1
"('Santo', 'parola')",1
"('Santo', 'Spirito')",2
"('lingua', 'uomo')",1
"('idiota', 'lingua')",1
"('lingua', 'porre')",1
"('lingua', 'sel')",1
"('fare', 'lingua')",1
"('giudeo', 'lingua')",1
"('cominciare', 'lingua')",1
"('forte', 'lingua')",1
"('idiota', 'uomo')",1
"('porre', 'uomo')",2
"('sel', 'uomo')",1
"('cominciare', 'uomo')",1
"('forte', 'uomo')",1
"('idiota', 'porre')",1
"('idiota', 'sel')",1
"('fare', 'idiota')",1
"('giudeo', 'idiota')",1
"('cominciare', 'idiota')",1
"('forte', 'idiota')",1
"('porre', 'sel')",1
"('fare', 'porre')",1
"('giudeo', 'porre')",1
"('cominciare', 'porre')",1
"('forte', 'porre')",1
"('fare', 'sel')",1
"('giudeo', 'sel')",1
"('cominciare', 'sel')",1
"('forte', 'sel')",1
"('fare', 'giudeo')",6
"('cominciare', 'giudeo')",1
"('forte', 'giudeo')",1
"('cominciare', 'forte')",1
"('dimostrazione', 'piacere')",1
"('Giannotto', 'piacere')",2
"('ostinarsi', 'piacere')",1
"('Giannotto', 'dimostrazione')",1
"('dimostrazione', 'ostinarsi')",1
"('dimostrazione', 'suo')",1
"('Giannotto', 'ostinarsi')",1
"('Giannotto', 'suo')",2
"('ostinarsi', 'suo')",1
"('credenza', 'volgere')",1
"('credenza', 'non')",1
"('credenza', 'lasciare')",1
"('non', 'volgere')",1
"('lasciare', 'volgere')",1
"('dimorare', 'pertinace')",1
"('Giannotto', 'pertinace')",1
"('pertinace', 'sollecitare')",1
"('non', 'pertinace')",1
"('Giannotto', 'dimorare')",1
"('dimorare', 'sollecitare')",1
"('Giannotto', 'sollecitare')",1
"('non', 'sollecitare')",1
"('finava', 'giudeo')",1
"('continuo', 'finava')",1
"('finava', 'instanzia')",1
"('finava', 'vincere')",1
"('dire', 'finava')",1
"('continuo', 'giudeo')",1
"('giudeo', 'instanzia')",1
"('giudeo', 'vincere')",1
"('dire', 'giudeo')",2
"('continuo', 'instanzia')",1
"('continuo', 'vincere')",1
"('continuo', 'dire')",1
"('instanzia', 'vincere')",1
"('dire', 'instanzia')",1
"('dire', 'vincere')",1
"('Ecco', 'Giannotto')",1
"('Ecco', 'piacere')",1
"('Ecco', 'divenire')",1
"('Ecco', 'cristiano')",1
"('Ecco', 'essere')",1
"('Ecco', 'disporre')",1
"('Giannotto', 'divenire')",1
"('Giannotto', 'cristiano')",1
"('Giannotto', 'disporre')",1
"('divenire', 'piacere')",1
"('cristiano', 'piacere')",1
"('cristiano', 'divenire')",1
"('disporre', 'divenire')",1
"('cristiano', 'essere')",3
"('cristiano', 'disporre')",1
"('fare', 'primo')",1
"('Roma', 'fare')",2
"('primo', 'volere')",1
"('Roma', 'volere')",1
"('vedere', 'volere')",8
"('andare', 'primo')",1
"('Roma', 'primo')",1
"('primo', 'vedere')",1
"('Roma', 'vedere')",2
"('dire', 'vicario')",1
"('dire', 'terra')",2
"('considerare', 'dire')",1
"('dire', 'modo')",2
"('essere', 'vicario')",1
"('essere', 'terra')",2
"('considerare', 'essere')",2
"('Dio', 'vicario')",1
"('terra', 'vicario')",1
"('considerare', 'vicario')",1
"('suo', 'vicario')",2
"('modo', 'vicario')",1
"('Dio', 'terra')",1
"('Dio', 'considerare')",1
"('Dio', 'modo')",1
"('considerare', 'terra')",1
"('suo', 'terra')",2
"('modo', 'terra')",1
"('considerare', 'suo')",2
"('considerare', 'modo')",1
"('modo', 'suo')",2
"('costume', 'de')",4
"('costume', 'suo')",2
"('costume', 'fratello')",1
"('cardinale', 'costume')",1
"('costume', 'parere')",1
"('costume', 'tali')",1
"('de', 'fratello')",1
"('cardinale', 'de')",1
"('de', 'tali')",1
"('fratello', 'suo')",1
"('cardinale', 'suo')",1
"('parere', 'suo')",1
"('suo', 'tali')",1
"('cardinale', 'fratello')",1
"('fratello', 'parere')",1
"('fratello', 'tali')",1
"('cardinale', 'parere')",1
"('cardinale', 'tali')",1
"('parere', 'tali')",1
"('potere', 'tuo')",1
"('parola', 'potere')",1
"('fede', 'potere')",1
"('parola', 'tuo')",1
"('comprendere', 'tuo')",1
"('tuo', 'vostro')",1
"('fede', 'tuo')",1
"('comprendere', 'parola')",2
"('parola', 'vostro')",1
"('fede', 'parola')",1
"('comprendere', 'vostro')",1
"('comprendere', 'fede')",1
"('fede', 'vostro')",2
"('essere', 'miglior')",1
"('essere', 'ingegnarsi')",1
"('dimostrare', 'essere')",3
"('miglior', 'mio')",1
"('ingegnarsi', 'miglior')",1
"('dimostrare', 'miglior')",1
"('fare', 'miglior')",1
"('ingegnarsi', 'mio')",1
"('dimostrare', 'ingegnarsi')",1
"('fare', 'ingegnarsi')",2
"('dimostrare', 'fare')",1
"('dire', 'rimanere')",1
"('avere', 'rimanere')",1
"('avere', 'giudeo')",1
"('non', 'rimanere')",2
"('giudeo', 'non')",1
"('giudeo', 'rimanere')",1
"('Giannotto', 'intendere')",1
"('Giannotto', 'stesso')",1
"('Giannotto', 'modo')",1
"('Giannotto', 'dolente')",1
"('intendere', 'stesso')",1
"('intendere', 'modo')",1
"('dolente', 'intendere')",1
"('essere', 'stesso')",3
"('dolente', 'essere')",2
"('dolente', 'stesso')",1
"('dolente', 'modo')",2
"('Perduta', 'dire')",1
"('dire', 'fatica')",2
"('dire', 'parere')",1
"('Perduta', 'avere')",1
"('Perduta', 'fatica')",1
"('Perduta', 'parere')",1
"('fatica', 'parere')",1
"('avere', 'impiegare')",2
"('credere', 'impiegare')",1
"('convertire', 'impiegare')",1
"('andare', 'impiegare')",1
"('convertire', 'credere')",1
"('andare', 'credere')",1
"('andare', 'convertire')",1
"('corte', 'vedere')",1
"('corte', 'vita')",1
"('corte', 'scellerato')",1
"('corte', 'lordo')",1
"('corte', 'de')",2
"('cherici', 'corte')",1
"('corte', 'non')",3
"('Roma', 'vita')",1
"('Roma', 'scellerato')",1
"('Roma', 'lordo')",1
"('Roma', 'de')",1
"('Roma', 'cherici')",1
"('Roma', 'non')",2
"('vedere', 'vita')",1
"('scellerato', 'vedere')",1
"('lordo', 'vedere')",1
"('de', 'vedere')",1
"('cherici', 'vedere')",1
"('lordo', 'vita')",2
"('de', 'vita')",2
"('cherici', 'vita')",1
"('non', 'vita')",2
"('lordo', 'scellerato')",1
"('de', 'scellerato')",1
"('cherici', 'scellerato')",1
"('non', 'scellerato')",1
"('de', 'lordo')",2
"('cherici', 'lordo')",1
"('lordo', 'non')",1
"('cherici', 'non')",1
"('cristiano', 'giudeo')",2
"('cristian', 'giudeo')",2
"('fallo', 'giudeo')",2
"('giudeo', 'giudeo')",1
"('cristiano', 'fare')",6
"('cristian', 'fare')",2
"('fallo', 'fare')",2
"('cristian', 'cristiano')",2
"('cristiano', 'fallo')",1
"('cristian', 'essere')",1
"('essere', 'fallo')",1
"('cristian', 'fallo')",1
"('Abraam', 'rivolgere')",1
"('Abraam', 'dire')",1
"('dire', 'rivolgere')",2
"('amico', 'mio')",1
"('amico', 'volere')",1
"('entrare', 'fatica')",1
"('entrare', 'grande')",1
"('entrare', 'spesa')",1
"('andare', 'entrare')",3
"('fatica', 'grande')",1
"('fatica', 'spesa')",1
"('andare', 'fatica')",1
"('grande', 'spesa')",1
"('andare', 'grande')",1
"('essere', 'spesa')",1
"('andare', 'spesa')",1
"('mare', 'terra')",1
"('mare', 'ricco')",1
"('mare', 'uomo')",1
"('essere', 'mare')",1
"('ricco', 'terra')",1
"('terra', 'uomo')",1
"('essere', 'ricco')",9
"('pericolo', 'pien')",1
"('battesimo', 'non')",1
"('dea', 'non')",3
"('credere', 'trovare')",1
"('battesimo', 'credere')",1
"('credere', 'dea')",1
"('battesimo', 'trovare')",1
"('dea', 'trovare')",1
"('battesimo', 'dea')",1
"('avere', 'dubbii')",2
"('dubbii', 'fede')",1
"('dimostrare', 'dubbii')",1
"('dubbii', 'maestro')",1
"('avere', 'fede')",2
"('avere', 'dimostrare')",2
"('avere', 'maestro')",4
"('dimostrare', 'fede')",1
"('fede', 'maestro')",1
"('dimostrare', 'maestro')",1
"('savio', 'son')",1
"('savio', 'volere')",1
"('son', 'uomo')",1
"('son', 'volere')",1
"('potere', 'volere')",2
"('dichiarire', 'domandare')",1
"('cosa', 'tuo')",2
"('andata', 'cosa')",1
"('mio', 'tuo')",3
"('andata', 'mio')",1
"('parere', 'tuo')",1
"('andata', 'parere')",1
"('andata', 'tuo')",1
"('pensare', 'tali')",1
"('pensare', 'prelato')",1
"('avere', 'pensare')",4
"('pensare', 'potere')",4
"('pensare', 'vedere')",2
"('prelato', 'tali')",1
"('avere', 'tali')",1
"('potere', 'tali')",1
"('tali', 'vedere')",1
"('essere', 'prelato')",2
"('avere', 'prelato')",2
"('potere', 'prelato')",1
"('prelato', 'vedere')",1
"('migliore', 'son')",1
"('migliore', 'vicino')",1
"('migliore', 'pastor')",1
"('migliore', 'principale')",1
"('son', 'vicino')",1
"('pastor', 'son')",1
"('principale', 'son')",1
"('pastor', 'vicino')",1
"('principale', 'vicino')",1
"('pastor', 'principale')",1
"('fatica', 'mio')",1
"('consiglio', 'fatica')",1
"('fatica', 'serbare')",1
"('fatica', 'volta')",1
"('fatica', 'perdere')",2
"('consiglio', 'mio')",1
"('mio', 'serbare')",1
"('mio', 'perdere')",1
"('consiglio', 'serbare')",1
"('consiglio', 'volta')",1
"('consiglio', 'perdere')",1
"('serbare', 'volta')",1
"('perdere', 'serbare')",1
"('perdere', 'volta')",1
"('avventura', 'compagnia')",1
"('Giannotto', 'rispondere')",1
"('Giannotto', 'credere')",1
"('favellare', 'recare')",1
"('favellare', 'parola')",1
"('parola', 'recare')",1
"('fare', 'pregare')",1
"('disporre', 'fare')",4
"('disporre', 'pregare')",1
"('andare', 'pregare')",1
"('andare', 'disporre')",1
"('Giannotto', 'vedere')",1
"('Giannotto', 'volere')",1
"('Giannotto', 'dire')",1
"('Giannotto', 'venturo')",1
"('dire', 'vedere')",3
"('vedere', 'venturo')",1
"('buono', 'volere')",1
"('venturo', 'volere')",1
"('buono', 'suo')",1
"('suo', 'venturo')",1
"('dire', 'venturo')",1
"('andare', 'venturo')",1
"('buono', 'venturo')",1
"('avvisare', 'non')",5
"('avvisare', 'fare')",2
"('avvisare', 'cristiano')",1
"('avvisare', 'corte')",1
"('Roma', 'avvisare')",1
"('avvisare', 'veduta')",1
"('cristiano', 'non')",1
"('non', 'veduta')",6
"('cristiano', 'dovere')",1
"('corte', 'dovere')",1
"('Roma', 'dovere')",1
"('dovere', 'veduta')",1
"('fare', 'veduta')",2
"('corte', 'cristiano')",1
"('Roma', 'cristiano')",1
"('cristiano', 'veduta')",1
"('avere', 'perdere')",1
"('avere', 'stare')",2
"('perdere', 'stare')",1
"('giudeo', 'montare')",1
"('cavallo', 'giudeo')",1
"('cavallo', 'montare')",1
"('andare', 'montare')",1
"('corte', 'montare')",1
"('andare', 'cavallo')",1
"('cavallo', 'corte')",1
"('Roma', 'pervenire')",1
"('Roma', 'dare')",1
"('Roma', 'suo')",1
"('Roma', 'essere')",1
"('Roma', 'ricevere')",1
"('dare', 'pervenire')",1
"('pervenire', 'suo')",2
"('giudeo', 'pervenire')",1
"('pervenire', 'ricevere')",1
"('dare', 'giudeo')",1
"('dare', 'ricevere')",1
"('giudeo', 'suo')",1
"('giudeo', 'ricevere')",1
"('dimorare', 'dire')",1
"('dimorare', 'essere')",5
"('cominciare', 'dimorare')",2
"('maniera', 'riguardare')",1
"('Papa', 'riguardare')",1
"('cardinale', 'riguardare')",1
"('altro', 'riguardare')",1
"('prelato', 'riguardare')",1
"('riguardare', 'tutto')",1
"('Papa', 'maniera')",1
"('cardinale', 'maniera')",1
"('altro', 'maniera')",2
"('maniera', 'prelato')",1
"('Papa', 'cardinale')",1
"('Papa', 'altro')",1
"('Papa', 'prelato')",1
"('Papa', 'tutto')",1
"('altro', 'cardinale')",2
"('cardinale', 'prelato')",1
"('cardinale', 'tutto')",1
"('altro', 'prelato')",1
"('altro', 'tutto')",1
"('prelato', 'tutto')",1
"('accorgersi', 'cortigiano')",1
"('cortigiano', 'uomo')",1
"('avveduto', 'cortigiano')",1
"('cortigiano', 'essere')",1
"('accorgersi', 'uomo')",2
"('accorgersi', 'avveduto')",1
"('accorgersi', 'essere')",5
"('avveduto', 'uomo')",1
"('avveduto', 'essere')",2
"('essere', 'informare')",1
"('informare', 'trovare')",1
"('informare', 'maggiore')",1
"('informare', 'minore')",1
"('maggiore', 'trovare')",1
"('minore', 'trovare')",1
"('maggiore', 'minore')",1
"('lussuria', 'peccare')",1
"('lussuria', 'non')",1
